words@avp1974m	@avp1974m	304.267	304.56	я
words@avp1974m	@avp1974m	304.56	304.853	про
words@avp1974m	@avp1974m	304.853	305.146	себя
words@avp1974m	@avp1974m	305.146	305.439	/
words@avp1974m	@avp1974m	305.439	305.732	если
words@avp1974m	@avp1974m	305.732	306.025	ты
words@avp1974m	@avp1974m	306.025	306.318	меня
words@avp1974m	@avp1974m	306.318	306.611	спросишь
words@avp1974m	@avp1974m	306.611	306.904	что
words@avp1974m	@avp1974m	306.904	307.197	я
words@avp1974m	@avp1974m	307.197	307.49	умею
words@avp1974m	@avp1974m	307.49	307.783	/
words@avp1974m	@avp1974m	307.783	308.076	я
words@avp1974m	@avp1974m	308.076	308.369	наверное
words@avp1974m	@avp1974m	308.369	308.662	умею
words@avp1974m	@avp1974m	308.662	308.955	создавать
words@avp1974m	@avp1974m	308.955	309.248	хорошие
words@avp1974m	@avp1974m	309.248	309.541	команды
words@avp1974m	@avp1974m	309.541	309.834	/
words@avp1974m	@avp1974m	309.834	310.127	мотивированные
words@avp1974m	@avp1974m	310.127	310.42	/
words@avp1974m	@avp1974m	310.42	310.713	сплоченные
words@avp1974m	@avp1974m	310.713	311.01	//
words@avp1974m	@avp1974m	311.59	311.846	и
words@avp1974m	@avp1974m	311.846	312.102	конечно
words@avp1974m	@avp1974m	312.102	312.358	когда
words@avp1974m	@avp1974m	312.358	312.614	я
words@avp1974m	@avp1974m	312.614	312.87	уходил
words@avp1974m	@avp1974m	312.87	313.126	там
words@avp1974m	@avp1974m	313.126	313.382	/
words@avp1974m	@avp1974m	313.382	313.638	ну
words@avp1974m	@avp1974m	313.638	313.894	это
words@avp1974m	@avp1974m	313.894	314.15	/
words@avp1974m	@avp1974m	314.15	314.406	бы
words@avp1974m	@avp1974m	314.406	314.662	/
words@avp1974m	@avp1974m	314.662	314.918	был
words@avp1974m	@avp1974m	314.918	315.174	эмоциональный
words@avp1974m	@avp1974m	315.174	315.43	момент
words@avp1974m	@avp1974m	315.43	315.686	внутри
words@avp1974m	@avp1974m	315.686	315.942	моей
words@avp1974m	@avp1974m	315.942	316.198	маленькой
words@avp1974m	@avp1974m	316.198	316.454	команды
words@avp1974m	@avp1974m	316.454	316.71	//
words@avp1974m	@avp1974m	318.775	319.155	ну
words@avp1974m	@avp1974m	319.155	319.535	наверняка
words@avp1974m	@avp1974m	319.535	319.915	//
words@avp1974m	@avp1974m	320.0	320.299	в
words@avp1974m	@avp1974m	320.299	320.598	в
words@avp1974m	@avp1974m	320.598	320.897	лицо
words@avp1974m	@avp1974m	320.897	321.196	мне
words@avp1974m	@avp1974m	321.196	321.495	никто
words@avp1974m	@avp1974m	321.495	321.794	не
words@avp1974m	@avp1974m	321.794	322.093	радовался
words@avp1974m	@avp1974m	322.093	322.392	/
words@avp1974m	@avp1974m	322.392	322.691	но
words@avp1974m	@avp1974m	322.691	322.99	так-то
words@avp1974m	@avp1974m	322.99	323.289	наверняка
words@avp1974m	@avp1974m	323.289	323.588	многие
words@avp1974m	@avp1974m	323.588	323.887	радовались
words@avp1974m	@avp1974m	323.887	324.186	/
words@avp1974m	@avp1974m	324.186	324.485	думаю
words@avp1974m	@avp1974m	324.485	324.784	что
words@avp1974m	@avp1974m	324.784	325.083	конечно
words@avp1974m	@avp1974m	325.083	325.382	/
words@avp1974m	@avp1974m	325.382	325.681	в
words@avp1974m	@avp1974m	325.681	325.98	нашей
words@avp1974m	@avp1974m	325.98	326.279	этой
words@avp1974m	@avp1974m	326.279	326.578	/
words@avp1974m	@avp1974m	326.578	326.877	телевизионной
words@avp1974m	@avp1974m	326.877	327.176	та
words@avp1974m	@avp1974m	327.176	327.475	конкурентной
words@avp1974m	@avp1974m	327.475	327.774	среде
words@avp1974m	@avp1974m	327.774	328.073	/
words@avp1974m	@avp1974m	328.073	328.372	где
words@avp1974m	@avp1974m	328.372	328.671	все
words@avp1974m	@avp1974m	328.671	328.97	друг
words@avp1974m	@avp1974m	328.97	329.269	друга
words@avp1974m	@avp1974m	329.269	329.568	готовы
words@avp1974m	@avp1974m	329.568	329.867	загрызть
words@avp1974m	@avp1974m	329.867	330.18	//
words@avp1974m	@avp1974m	331.79	332.176	никогда
words@avp1974m	@avp1974m	332.176	332.562	не
words@avp1974m	@avp1974m	332.562	332.948	сталкивалась
words@avp1974m	@avp1974m	332.948	333.334	/
words@avp1974m	@avp1974m	333.334	333.72	да
words@avp1974m	@avp1974m	336.645	337.385	да
words@avp1974m	@avp1974m	341.68	342.011	трансформацию
words@avp1974m	@avp1974m	342.011	342.342	/
words@avp1974m	@avp1974m	342.342	342.673	я
words@avp1974m	@avp1974m	342.673	343.004	вообще
words@avp1974m	@avp1974m	343.004	343.335	знаешь
words@avp1974m	@avp1974m	343.335	343.666	/
words@avp1974m	@avp1974m	343.666	343.997	на
words@avp1974m	@avp1974m	343.997	344.328	протяжении
words@avp1974m	@avp1974m	344.328	344.659	/
words@avp1974m	@avp1974m	344.659	344.99	не
words@avp1974m	@avp1974m	344.99	345.321	буду
words@avp1974m	@avp1974m	345.321	345.652	говорить
words@avp1974m	@avp1974m	345.652	345.983	про
words@avp1974m	@avp1974m	345.983	346.314	Татьяну
words@avp1974m	@avp1974m	346.314	346.645	Растиславну
words@avp1974m	@avp1974m	346.645	346.976	/
words@avp1974m	@avp1974m	346.976	347.307	я
words@avp1974m	@avp1974m	347.307	347.638	к
words@avp1974m	@avp1974m	347.638	347.969	ней
words@avp1974m	@avp1974m	347.969	348.3	хорошо
words@avp1974m	@avp1974m	348.3	348.631	отношусь
words@avp1974m	@avp1974m	348.631	348.962	и
words@avp1974m	@avp1974m	348.962	349.293	ничего
words@avp1974m	@avp1974m	349.293	349.624	плохого
words@avp1974m	@avp1974m	349.624	349.955	про
words@avp1974m	@avp1974m	349.955	350.286	нее
words@avp1974m	@avp1974m	350.286	350.617	сказать
words@avp1974m	@avp1974m	350.617	350.948	не
words@avp1974m	@avp1974m	350.948	351.279	могу
words@avp1974m	@avp1974m	351.279	351.61	и
words@avp1974m	@avp1974m	351.61	351.941	не
words@avp1974m	@avp1974m	351.941	352.272	хочу
words@avp1974m	@avp1974m	352.272	352.62	//
words@avp1974m	@avp1974m	352.93	353.326	э
words@avp1974m	@avp1974m	353.326	353.722	//
words@avp1974m	@avp1974m	353.722	354.118	я
words@avp1974m	@avp1974m	354.118	354.514	наблюдая
words@avp1974m	@avp1974m	354.514	354.91	трансформацию
words@shiu1984f	@shiu1984f	1.69	1.795	угу
words@shiu1984f	@shiu1984f	1.795	1.9	//
words@shiu1984f	@shiu1984f	4.3	4.49	так
words@shiu1984f	@shiu1984f	4.49	4.68	//
words@shiu1984f	@shiu1984f	25.17	26.012	а
words@shiu1984f	@shiu1984f	26.012	26.854	у
words@shiu1984f	@shiu1984f	26.854	27.696	Лошака
words@shiu1984f	@shiu1984f	27.696	28.538	да
words@shiu1984f	@shiu1984f	28.538	29.38	//
words@shiu1984f	@shiu1984f	43.05	43.455	а
words@shiu1984f	@shiu1984f	43.455	43.86	благодарность
words@shiu1984f	@shiu1984f	43.86	44.265	президента
words@shiu1984f	@shiu1984f	44.265	44.67	Российской
words@shiu1984f	@shiu1984f	44.67	45.075	Федерации
words@shiu1984f	@shiu1984f	45.075	45.48	в
words@shiu1984f	@shiu1984f	45.48	45.885	2008
words@shiu1984f	@shiu1984f	45.885	46.29	?
words@shiu1984f	@shiu1984f	46.29	46.7	//
words@shiu1984f	@shiu1984f	50.13	50.54	за
words@shiu1984f	@shiu1984f	50.54	50.95	информационное
words@shiu1984f	@shiu1984f	50.95	51.36	обеспечение
words@shiu1984f	@shiu1984f	51.36	51.77	активной
words@shiu1984f	@shiu1984f	51.77	52.18	общественной
words@shiu1984f	@shiu1984f	52.18	52.59	деятельности
words@shiu1984f	@shiu1984f	52.59	53.0	по
words@shiu1984f	@shiu1984f	53.0	53.41	развитию
words@shiu1984f	@shiu1984f	53.41	53.82	гражданского
words@shiu1984f	@shiu1984f	53.82	54.23	общества
words@shiu1984f	@shiu1984f	54.23	54.64	Российской
words@shiu1984f	@shiu1984f	54.64	55.05	Федерации
words@shiu1984f	@shiu1984f	55.05	55.47	//
words@shiu1984f	@shiu1984f	61.08	61.392	знаешь
words@shiu1984f	@shiu1984f	61.392	61.704	/
words@shiu1984f	@shiu1984f	61.704	62.016	мне
words@shiu1984f	@shiu1984f	62.016	62.328	то
words@shiu1984f	@shiu1984f	62.328	62.64	было
words@shiu1984f	@shiu1984f	62.64	62.952	дико
words@shiu1984f	@shiu1984f	62.952	63.264	интересно
words@shiu1984f	@shiu1984f	63.264	63.576	//
words@shiu1984f	@shiu1984f	63.576	63.888	#смеется#
words@shiu1984f	@shiu1984f	63.888	64.2	//
words@shiu1984f	@shiu1984f	64.2	64.512	просмотреть
words@shiu1984f	@shiu1984f	64.512	64.824	вв
words@shiu1984f	@shiu1984f	64.824	65.136	два
words@shiu1984f	@shiu1984f	65.136	65.448	круглых
words@shiu1984f	@shiu1984f	65.448	65.76	стола
words@shiu1984f	@shiu1984f	65.76	66.072	с
words@shiu1984f	@shiu1984f	66.072	66.384	президентом
words@shiu1984f	@shiu1984f	66.384	66.696	Медведевым
words@shiu1984f	@shiu1984f	66.696	67.008	где
words@shiu1984f	@shiu1984f	67.008	67.32	присутствовал
words@shiu1984f	@shiu1984f	67.32	67.632	ты
words@shiu1984f	@shiu1984f	67.632	67.944	/
words@shiu1984f	@shiu1984f	67.944	68.256	Зыгарь
words@shiu1984f	@shiu1984f	68.256	68.568	/
words@shiu1984f	@shiu1984f	68.568	68.88	значит
words@shiu1984f	@shiu1984f	68.88	69.192	/
words@shiu1984f	@shiu1984f	69.192	69.504	и
words@shiu1984f	@shiu1984f	69.504	69.816	другие
words@shiu1984f	@shiu1984f	69.816	70.128	респонденты
words@shiu1984f	@shiu1984f	70.128	70.45	//
words@shiu1984f	@shiu1984f	71.51	71.769	и
words@shiu1984f	@shiu1984f	71.769	72.028	уже
words@shiu1984f	@shiu1984f	72.028	72.287	тогда
words@shiu1984f	@shiu1984f	72.287	72.546	в
words@shiu1984f	@shiu1984f	72.546	72.805	две
words@shiu1984f	@shiu1984f	72.805	73.064	тысячи
words@shiu1984f	@shiu1984f	73.064	73.323	//
words@shiu1984f	@shiu1984f	73.323	73.582	одиннадцатом
words@shiu1984f	@shiu1984f	73.582	73.841	ты
words@shiu1984f	@shiu1984f	73.841	74.1	ему
words@shiu1984f	@shiu1984f	74.1	74.359	задавал
words@shiu1984f	@shiu1984f	74.359	74.618	все
words@shiu1984f	@shiu1984f	74.618	74.877	вопросы
words@shiu1984f	@shiu1984f	74.877	75.136	/
words@shiu1984f	@shiu1984f	75.136	75.395	про
words@shiu1984f	@shiu1984f	75.395	75.654	цензуру
words@shiu1984f	@shiu1984f	75.654	75.92	//
words@shiu1984f	@shiu1984f	76.2	76.445	тогда
words@shiu1984f	@shiu1984f	76.445	76.69	это
words@shiu1984f	@shiu1984f	76.69	76.935	все
words@shiu1984f	@shiu1984f	76.935	77.18	согласовывалось
words@shiu1984f	@shiu1984f	77.18	77.425	?
words@shiu1984f	@shiu1984f	77.425	77.67	//
words@shiu1984f	@shiu1984f	105.13	105.33	как
words@shiu1984f	@shiu1984f	105.33	105.53	это
words@shiu1984f	@shiu1984f	105.53	105.73	пропустили
words@shiu1984f	@shiu1984f	105.73	105.93	на
words@shiu1984f	@shiu1984f	105.93	106.13	тот
words@shiu1984f	@shiu1984f	106.13	106.33	момент
words@shiu1984f	@shiu1984f	106.33	106.53	?
words@shiu1984f	@shiu1984f	106.53	106.73	//
words@shiu1984f	@shiu1984f	112.88	113.108	то
words@shiu1984f	@shiu1984f	113.108	113.336	есть
words@shiu1984f	@shiu1984f	113.336	113.564	никакой
words@shiu1984f	@shiu1984f	113.564	113.792	отсебятины
words@shiu1984f	@shiu1984f	113.792	114.02	вы
words@shiu1984f	@shiu1984f	114.02	114.248	там
words@shiu1984f	@shiu1984f	114.248	114.476	не
words@shiu1984f	@shiu1984f	114.476	114.704	спрашивали
words@shiu1984f	@shiu1984f	114.704	114.932	?
words@shiu1984f	@shiu1984f	114.932	115.16	//
words@shiu1984f	@shiu1984f	126.61	126.72	да
words@shiu1984f	@shiu1984f	126.72	126.83	да
words@shiu1984f	@shiu1984f	126.83	126.94	//
words@shiu1984f	@shiu1984f	145.89	146.193	неужели
words@shiu1984f	@shiu1984f	146.193	146.496	нельзя
words@shiu1984f	@shiu1984f	146.496	146.799	во
words@shiu1984f	@shiu1984f	146.799	147.102	время
words@shiu1984f	@shiu1984f	147.102	147.405	прямого
words@shiu1984f	@shiu1984f	147.405	147.708	эфира
words@shiu1984f	@shiu1984f	147.708	148.011	чё-нибудь
words@shiu1984f	@shiu1984f	148.011	148.314	брякнуть
words@shiu1984f	@shiu1984f	148.314	148.617	?
words@shiu1984f	@shiu1984f	148.617	148.92	//
words@shiu1984f	@shiu1984f	150.265	150.365	делали
words@shiu1984f	@shiu1984f	150.365	150.465	?
words@shiu1984f	@shiu1984f	150.465	150.565	//
words@shiu1984f	@shiu1984f	151.65	151.833	почему
words@shiu1984f	@shiu1984f	151.833	152.016	?
words@shiu1984f	@shiu1984f	152.016	152.2	//
words@shiu1984f	@shiu1984f	167.965	168.116	потому
words@shiu1984f	@shiu1984f	168.116	168.267	что
words@shiu1984f	@shiu1984f	168.267	168.418	он
words@shiu1984f	@shiu1984f	168.418	168.569	брякнет
words@shiu1984f	@shiu1984f	168.569	168.72	?
words@shiu1984f	@shiu1984f	168.72	168.871	/
words@shiu1984f	@shiu1984f	168.871	169.022	или
words@shiu1984f	@shiu1984f	169.022	169.173	что
words@shiu1984f	@shiu1984f	169.173	169.324	?
words@shiu1984f	@shiu1984f	169.324	169.475	//
words@shiu1984f	@shiu1984f	206.55	206.828	как
words@shiu1984f	@shiu1984f	206.828	207.106	ты
words@shiu1984f	@shiu1984f	207.106	207.384	принимал
words@shiu1984f	@shiu1984f	207.384	207.662	это
words@shiu1984f	@shiu1984f	207.662	207.94	решение
words@shiu1984f	@shiu1984f	207.94	208.218	?
words@shiu1984f	@shiu1984f	208.218	208.5	//
words@shiu1984f	@shiu1984f	208.53	208.61	двадцать
words@shiu1984f	@shiu1984f	208.61	208.69	лет
words@shiu1984f	@shiu1984f	208.69	208.77	на
words@shiu1984f	@shiu1984f	208.77	208.85	одном
words@shiu1984f	@shiu1984f	208.85	208.93	канале
words@shiu1984f	@shiu1984f	208.93	209.01	!
words@shiu1984f	@shiu1984f	209.01	209.09	//
words@shiu1984f	@shiu1984f	223.625	223.85	нет
words@shiu1984f	@shiu1984f	223.85	224.075	//
words@shiu1984f	@shiu1984f	227.155	227.325	да
words@shiu1984f	@shiu1984f	227.325	227.495	да
words@shiu1984f	@shiu1984f	227.495	227.665	да
words@shiu1984f	@shiu1984f	227.665	227.835	//
words@shiu1984f	@shiu1984f	229.78	229.958	то
words@shiu1984f	@shiu1984f	229.958	230.136	есть
words@shiu1984f	@shiu1984f	230.136	230.314	ты
words@shiu1984f	@shiu1984f	230.314	230.492	был
words@shiu1984f	@shiu1984f	230.492	230.67	золотой
words@shiu1984f	@shiu1984f	230.67	230.848	мальчик
words@shiu1984f	@shiu1984f	230.848	231.026	//
words@shiu1984f	@shiu1984f	231.026	231.204	дороже
words@shiu1984f	@shiu1984f	231.204	231.382	всех
words@shiu1984f	@shiu1984f	231.382	231.56	#замолкает#
words@shiu1984f	@shiu1984f	231.56	231.738	//
words@shiu1984f	@shiu1984f	231.738	231.916	больше
words@shiu1984f	@shiu1984f	231.916	232.094	всех
words@shiu1984f	@shiu1984f	232.094	232.28	//
words@shiu1984f	@shiu1984f	252.25	252.5	тебе
words@shiu1984f	@shiu1984f	252.5	252.75	его
words@shiu1984f	@shiu1984f	252.75	253.0	дарят
words@shiu1984f	@shiu1984f	253.0	253.25	или
words@shiu1984f	@shiu1984f	253.25	253.5	дают
words@shiu1984f	@shiu1984f	253.5	253.75	на
words@shiu1984f	@shiu1984f	253.75	254.0	время
words@shiu1984f	@shiu1984f	254.0	254.25	?
words@shiu1984f	@shiu1984f	254.25	254.5	//
words@shiu1984f	@shiu1984f	255.245	255.545	да
words@shiu1984f	@shiu1984f	255.545	255.845	//
words@shiu1984f	@shiu1984f	274.19	274.388	как
words@shiu1984f	@shiu1984f	274.388	274.586	это
words@shiu1984f	@shiu1984f	274.586	274.784	выглядело
words@shiu1984f	@shiu1984f	274.784	274.982	?
words@shiu1984f	@shiu1984f	274.982	275.18	//
words@shiu1984f	@shiu1984f	283.91	285.67	#смеется#
words@shiu1984f	@shiu1984f	287.27	287.566	а
words@shiu1984f	@shiu1984f	287.566	287.862	последний
words@shiu1984f	@shiu1984f	287.862	288.158	день
words@shiu1984f	@shiu1984f	288.158	288.454	свой
words@shiu1984f	@shiu1984f	288.454	288.75	рабочий
words@shiu1984f	@shiu1984f	288.75	289.046	на
words@shiu1984f	@shiu1984f	289.046	289.342	НТВ
words@shiu1984f	@shiu1984f	289.342	289.638	//
words@shiu1984f	@shiu1984f	289.638	289.934	помнишь
words@shiu1984f	@shiu1984f	289.934	290.23	?
words@shiu1984f	@shiu1984f	290.23	290.53	//
words@shiu1984f	@shiu1984f	316.77	317.088	был
words@shiu1984f	@shiu1984f	317.088	317.406	человек
words@shiu1984f	@shiu1984f	317.406	317.724	который
words@shiu1984f	@shiu1984f	317.724	318.042	радовался
words@shiu1984f	@shiu1984f	318.042	318.36	твоему
words@shiu1984f	@shiu1984f	318.36	318.678	уходу
words@shiu1984f	@shiu1984f	318.678	318.996	?
words@shiu1984f	@shiu1984f	318.996	319.32	//
words@shiu1984f	@shiu1984f	330.71	330.962	никогда
words@shiu1984f	@shiu1984f	330.962	331.214	не
words@shiu1984f	@shiu1984f	331.214	331.466	сталкивалась
words@shiu1984f	@shiu1984f	331.466	331.718	!
words@shiu1984f	@shiu1984f	331.718	331.97	//
words@shiu1984f	@shiu1984f	334.075	334.286	а
words@shiu1984f	@shiu1984f	334.286	334.497	ты
words@shiu1984f	@shiu1984f	334.497	334.708	же
words@shiu1984f	@shiu1984f	334.708	334.919	работал
words@shiu1984f	@shiu1984f	334.919	335.13	под
words@shiu1984f	@shiu1984f	335.13	335.341	руководством
words@shiu1984f	@shiu1984f	335.341	335.552	Медковой
words@shiu1984f	@shiu1984f	335.552	335.763	уже
words@shiu1984f	@shiu1984f	335.763	335.974	или
words@shiu1984f	@shiu1984f	335.974	336.185	нет
words@shiu1984f	@shiu1984f	336.185	336.396	?
words@shiu1984f	@shiu1984f	336.396	336.615	//
words@shiu1984f	@shiu1984f	337.515	337.835	как
words@shiu1984f	@shiu1984f	337.835	338.155	//
words@shiu1984f	@shiu1984f	338.155	338.475	наблюдал
words@shiu1984f	@shiu1984f	338.475	338.795	ли
words@shiu1984f	@shiu1984f	338.795	339.115	ты
words@shiu1984f	@shiu1984f	339.115	339.435	трансформацию
words@shiu1984f	@shiu1984f	339.435	339.755	этого
words@shiu1984f	@shiu1984f	339.755	340.075	человека
words@shiu1984f	@shiu1984f	340.075	340.395	?
words@shiu1984f	@shiu1984f	340.395	340.715	//
gesture@avp1974m	@avp1974m	16.35	17.78	грозит указательным пальцем левой руки
gesture@avp1974m	@avp1974m	21.78	22.64	откидывается на спинку кресла
gesture@avp1974m	@avp1974m	22.64	23.43	сводит ладоши
gesture@avp1974m	@avp1974m	86.05	87.79	быстро развел обе руки по направлению от себя, подняв ладони до уровня груди
gesture@avp1974m	@avp1974m	88.525	89.815	махнул правой рукой вправо, подняв ее до уровня груди 
gesture@avp1974m	@avp1974m	98.505	99.145	в быстром вытягивает правую руку вперед, по направлению к собеседнику, поднимает до уровня груди, выпрямляет большой палец руки
gesture@avp1974m	@avp1974m	99.145	99.955	аккуратно откидываеся на спинку стула
gesture@avp1974m	@avp1974m	125.53	126.82	наклоняется в сторону собеседника
gesture@avp1974m	@avp1974m	131.209	132.149	кивает головой
gesture@avp1974m	@avp1974m	140.143	140.653	кивает головой
gesture@avp1974m	@avp1974m	147.92	149.3	два раза кивает головой 
gesture@avp1974m	@avp1974m	158.85	159.37	хлопает
gesture@avp1974m	@avp1974m	160.04	160.52	хлопает
gesture@avp1974m	@avp1974m	161.5	162.22	мотает головой
gesture@avp1974m	@avp1974m	170.358	174.668	бьет пальцами правой руки по левому колену 
gesture@avp1974m	@avp1974m	184.138	185.598	выставляет предплечье в сторону собеседника, выпрямляет указательный палец по направлению вниз и вперед 
gesture@avp1974m	@avp1974m	185.598	187.618	делает круговое движение кистью правой руки
gesture@avp1974m	@avp1974m	213.25	218.44	продолжительное время сплетает пальцы двух рук
gesture@avp1974m	@avp1974m	241.2	242.37	поднимает правую руку и разворачивает кисть на 180 грудусов 
gesture@avp1974m	@avp1974m	259.09	260.14	поднимает правую руку и разворачивает кисть, пальцы распрямляет на половину
gesture@avp1974m	@avp1974m	271.39	272.46	кивает головой
gesture@avp1974m	@avp1974m	279.19	280.33	взмахивает рукой, по направлению вперед
gesture@avp1974m	@avp1974m	283.645	284.795	наклоняет все тело вперед
gesture@avp1974m	@avp1974m	307.985	314.825	медленно и продолжительно трогает  правой рукой левою 
gesture@avp1974m	@avp1974m	314.865	315.815	выставляет правую руку вперед, немного опускает руку вниз, а затем поднимает
gesture@avp1974m	@avp1974m	331.426	332.896	кивает головой
gesture@shiu1984f	@shiu1984f	25.17	29.03	медленно проводит пальцами правой руки вниз от правой щеки до шеи , собирает руку в кулак
gesture@shiu1984f	@shiu1984f	64.69	72.23	трет одну ладонь об другую
gesture@shiu1984f	@shiu1984f	197.262	201.192	водит указательным пальцем правой руки по вертикальной оси по своей верхней губе
gesture@shiu1984f	@shiu1984f	207.442	213.112	дотрагивается согнутым указательным пальцем до носа
gesture@shiu1984f	@shiu1984f	255.17	255.88	кивает головой
gestMeaning@avp1974m	@avp1974m	16.35	17.78	критическое замечание
gestMeaning@avp1974m	@avp1974m	21.78	22.64	декоративный жест
gestMeaning@avp1974m	@avp1974m	22.64	23.43	подчеркивание высказывания
gestMeaning@avp1974m	@avp1974m	86.05	87.79	усиление высказывания
gestMeaning@avp1974m	@avp1974m	88.525	89.815	указывание на существование объекта, о котором идет речь 
gestMeaning@avp1974m	@avp1974m	98.505	99.145	подчеркивает высказывание, выставляет акцент
gestMeaning@avp1974m	@avp1974m	99.145	99.955	показывает собеседнику, что пришло время ему дать ответ на поставленный вопрос
gestMeaning@avp1974m	@avp1974m	125.53	126.82	усиливает высказывание 
gestMeaning@avp1974m	@avp1974m	131.209	132.149	согласие с собеседником
gestMeaning@avp1974m	@avp1974m	140.143	140.653	согласие с собеседником
gestMeaning@avp1974m	@avp1974m	147.92	149.3	согласие с собеседником
gestMeaning@avp1974m	@avp1974m	158.85	159.37	ритмически выделяет сильную долю в высказывании
gestMeaning@avp1974m	@avp1974m	160.04	160.52	декоративный жест
gestMeaning@avp1974m	@avp1974m	161.5	162.22	отрицание 
gestMeaning@avp1974m	@avp1974m	170.358	174.668	поиск слова
gestMeaning@avp1974m	@avp1974m	184.138	185.598	подчеркивание высказывания
gestMeaning@avp1974m	@avp1974m	185.598	187.618	подчеркивание высказывания
gestMeaning@avp1974m	@avp1974m	213.25	218.44	показывает уверенность
gestMeaning@avp1974m	@avp1974m	241.2	242.37	подчеркивание высказывания
gestMeaning@avp1974m	@avp1974m	259.09	260.14	подчеркивание высказывания
gestMeaning@avp1974m	@avp1974m	271.39	272.46	усиление высказывания
gestMeaning@avp1974m	@avp1974m	279.19	280.33	возмущение/безнадежность
gestMeaning@avp1974m	@avp1974m	283.645	284.795	декоративный жест
gestMeaning@avp1974m	@avp1974m	307.985	314.825	формулировка мысли
gestMeaning@avp1974m	@avp1974m	314.865	315.815	подчеркивание высказывания
gestMeaning@avp1974m	@avp1974m	331.426	332.896	согласие
gestMeaning@shiu1984f	@shiu1984f	25.17	29.03	показывает интерес к собеседнику
gestMeaning@shiu1984f	@shiu1984f	64.69	72.23	показывает собеседнику важность и интересность высказывания
gestMeaning@shiu1984f	@shiu1984f	197.262	201.192	показывает сосредоточенность
gestMeaning@shiu1984f	@shiu1984f	207.442	213.112	хезитация
gestMeaning@shiu1984f	@shiu1984f	255.17	255.88	согласие
intonation@avp1974m	@avp1974m	0.0	1.41	нарратив
intonation@avp1974m	@avp1974m	1.88	4.02	нарратив
intonation@avp1974m	@avp1974m	4.78	13.16	нарратив
intonation@avp1974m	@avp1974m	13.21	16.42	нарратив
intonation@avp1974m	@avp1974m	16.42	18.83	восклицание
intonation@avp1974m	@avp1974m	18.83	19.16	другое
intonation@avp1974m	@avp1974m	19.235	21.77	нарратив
intonation@avp1974m	@avp1974m	21.77	23.34	нарратив
intonation@avp1974m	@avp1974m	23.4	25.14	вопрос да-нет
intonation@avp1974m	@avp1974m	25.17	29.38	нарратив
intonation@avp1974m	@avp1974m	29.395	30.675	нарратив
intonation@avp1974m	@avp1974m	30.98	35.25	нарратив
intonation@avp1974m	@avp1974m	35.25	39.66	нарратив
intonation@avp1974m	@avp1974m	39.66	41.81	нарратив
intonation@avp1974m	@avp1974m	41.825	43.035	восклицание
intonation@avp1974m	@avp1974m	46.725	48.62	специальный вопрос
intonation@avp1974m	@avp1974m	48.62	50.08	специальный вопрос
intonation@avp1974m	@avp1974m	55.42	58.96	нарратив
intonation@avp1974m	@avp1974m	58.96	59.3	другое
intonation@avp1974m	@avp1974m	59.33	60.24	нарратив
intonation@avp1974m	@avp1974m	60.275	61.035	нарратив
intonation@avp1974m	@avp1974m	77.715	78.375	нарратив
intonation@avp1974m	@avp1974m	78.72	91.34	нарратив
intonation@avp1974m	@avp1974m	91.67	95.67	нарратив
intonation@avp1974m	@avp1974m	95.7	101.08	специальный вопрос
intonation@avp1974m	@avp1974m	107.59	112.13	нарратив
intonation@avp1974m	@avp1974m	115.43	123.36	нарратив
intonation@avp1974m	@avp1974m	123.68	126.76	другое (пародия)
intonation@avp1974m	@avp1974m	126.965	127.64	другое
intonation@avp1974m	@avp1974m	127.64	134.28	нарратив
intonation@avp1974m	@avp1974m	134.36	141.85	нарратив
intonation@avp1974m	@avp1974m	141.85	145.35	нарратив
intonation@avp1974m	@avp1974m	147.935	149.635	нарратив
intonation@avp1974m	@avp1974m	150.385	151.635	обрыв
intonation@avp1974m	@avp1974m	152.96	160.48	другое(смеется над вопросом)
intonation@avp1974m	@avp1974m	160.7	161.95	другое
intonation@avp1974m	@avp1974m	162.375	163.455	другое(ирония)
intonation@avp1974m	@avp1974m	163.795	167.475	нарратив
intonation@avp1974m	@avp1974m	170.39	172.65	нарратив
intonation@avp1974m	@avp1974m	173.71	178.34	нарратив
intonation@avp1974m	@avp1974m	178.43	182.04	нарратив
intonation@avp1974m	@avp1974m	182.717	184.872	нарратив
intonation@avp1974m	@avp1974m	185.625	187.949	нарратив
intonation@avp1974m	@avp1974m	188.449	197.506	нарратив
intonation@avp1974m	@avp1974m	197.77	201.06	нарратив
intonation@avp1974m	@avp1974m	201.18	205.57	другое(добавляет эмоциональность) 
intonation@avp1974m	@avp1974m	209.09	218.22	нарратив
intonation@avp1974m	@avp1974m	218.55	220.08	нарратив
intonation@avp1974m	@avp1974m	220.91	223.42	нарратив
intonation@avp1974m	@avp1974m	224.68	227.67	нарратив
intonation@avp1974m	@avp1974m	228.075	229.765	нарратив
intonation@avp1974m	@avp1974m	231.77	245.943	нарратив
intonation@avp1974m	@avp1974m	245.943	249.774	нарратив
intonation@avp1974m	@avp1974m	250.17	252.27	нарратив
intonation@avp1974m	@avp1974m	254.155	255.055	другое
intonation@avp1974m	@avp1974m	256.05	258.32	нарратив
intonation@avp1974m	@avp1974m	258.905	261.445	другое
intonation@avp1974m	@avp1974m	261.85	266.61	другое
intonation@avp1974m	@avp1974m	267.39	273.9	нарратив
